"SchoolYear","ESD","CountyNumber","County","CountyDistrictNumber","District","GradeTested","ReadingTotalTestedNotTested","ReadingTotalMSP_HSPETested","ReadingMetStandardIncludingPrevPass","ReadingPercentMetStandardIncludingPrevPass","ReadingMetStandardWithoutPrevPass","ReadingPercentMetStandardWithoutPrevPass","ReadingPercentMetStandardExcludingNoScore","ReadingLevel1","ReadingPercentLevel1","ReadingLevel2","ReadingPercentLevel2","ReadingLevelBasic","ReadingPercentLevelBasic","ReadingLevel3","ReadingPercentLevel3","ReadingLevel4","ReadingPercentLevel4","ReadingNoScore","ReadingPercentNoScore","ReadingNotMet","ReadingPercentNotMet","ReadingExcusedAbsence","ReadingExempted","ReadingWAASPORT","ReadingWAASDAPE","MathTotalTestedNotTested","MathTotalMSP_HSPETested","MathMetStandardIncludingPrevPass","MathPercentMetStandardIncludingPrevPass","MathMetStandardWithoutPrevPass","MathPercentMetStandardWithoutPrevPass","MathPercentMetStandardExcludingNoScore","MathLevel1","MathPercentLevel1","MathLevel2","MathPercentLevel2","MathLevelBasic","MathPercentLevelBasic","MathLevel3","MathPercentLevel3","MathLevel4","MathPercentLevel4","MathNoScore","MathPercentNoScore","MathNotMet","MathPercentNotMet","MathExcusedAbsence","MathExempted","MathWAASPORT","MathWAASDAPE","WritingTotalTestedNotTested","WritingTotalMSP_HSPETested","WritingMetStandardIncludingPrevPass","WritingPercentMetStandardIncludingPrevPass","WritingMetStandardWithoutPrevPass","WritingPercentMetStandardWithoutPrevPass","WritingPercentMetStandardExcludingNoScore","WritingLevel1","WritingPercentLevel1","WritingLevel2","WritingPercentLevel2","WritingLevelBasic","WritingPercentLevelBasic","WritingLevel3","WritingPercentLevel3","WritingLevel4","WritingPercentLevel4","WritingNoScore","WritingPercentNoScore","WritingNotMet","WritingPercentNotMet","WritingExcusedAbsence","WritingExempted","WritingWAASPORT","WritingWAASDAPE","ScienceTotalTestedNotTested","ScienceTotalMSP_HSPETested","ScienceMetStandardIncludingPrevPass","SciencePercentMetStandardIncludingPrevPass","ScienceMetStandardWithoutPrevPass","SciencePercentMetStandardWithoutPrevPass","SciencePercentMetStandardExcludingNoScore","ScienceLevel1","SciencePercentLevel1","ScienceLevel2","SciencePercentLevel2","ScienceLevelBasic","SciencePercentLevelBasic","ScienceLevel3","SciencePercentLevel3","ScienceLevel4","SciencePercentLevel4","ScienceNoScore","SciencePercentNoScore","ScienceNotMet","SciencePercentNotMet","ScienceExcusedAbsence","ScienceExempted","ScienceWAASPORT","ScienceWAASDAPE","ReadingLevelIndex","MathLevelIndex"
"2012-13","Northwest Educational Service District 189","37","Whatcom","37503","Blaine School District",8,178,177,124,69.59,124,69.59,70.1,20,11.19,33,18.5,0,0,35,19.6,89,50,1,0.5,54,30.3,1,2,2,,179,177,89,49.7,89,49.7,50.3,53,29.6,35,19.5,0,0,48,26.8,41,22.89,2,1.1,90,50.2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,176,175,116,65.9,116,65.9,66.3,14,7.9,45,25.5,0,0,69,39.2,47,26.69,1,0.5,60,34,3,2,2,"NA",3.07,2.41
"2012-13","Northwest Educational Service District 189","37","Whatcom","37503","Blaine School District",10,158,157,144,91.1,144,91.09,91.7,7,4.4,6,3.7,5,3.1,35,22.1,104,65.79,1,0.6,14,8.8,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,153,142,92.2,142,92.2,92.8,4,2.5,7,4.5,2,1.19,62,40.2,78,50.6,1,0.6,12,7.7,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.41,
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",3,207,206,173,83.5,173,83.5,84,19,9.09,14,6.7,3,1.39,54,26,116,56,1,0.4,34,16.39,0,2,,,207,206,157,75.79,157,75.79,76.2,14,6.7,35,16.89,2,0.9,78,37.6,77,37.1,1,0.4,50,24.1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.24,3.02
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",4,204,204,176,86.2,176,86.2,86.3,11,5.29,17,8.3,11,5.29,79,38.7,86,42.1,0,0,28,13.69,0,3,,,204,204,160,78.4,160,78.4,78.4,22,10.69,22,10.69,1,0.4,63,30.8,96,47,0,0,44,21.5,0,3,,,202,200,164,81.09,164,81.09,82,13,6.4,23,11.3,3,1.39,69,34.1,92,45.5,2,0.9,38,18.8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.06,3.12
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",5,197,197,151,76.59,151,76.59,76.6,11,5.5,35,17.69,6,3,66,33.5,79,40.1,0,0,46,23.3,0,0,2,,196,196,133,67.79,133,67.79,67.9,22,11.19,41,20.89,2,1,76,38.7,55,28,0,0,63,32.1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,195,195,144,73.79,144,73.79,73.8,20,10.19,31,15.8,3,1.5,83,42.5,58,29.69,0,0,51,26.1,1,1,2,"NA",3.02,2.81
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",6,224,223,181,80.79,181,80.79,81.2,13,5.79,29,12.9,7,3.1,89,39.7,85,37.89,1,0.4,43,19.1,0,0,2,,224,224,156,69.59,156,69.59,69.6,35,15.59,33,14.69,2,0.8,81,36.1,73,32.5,0,0,68,30.3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.02,2.83
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",7,191,190,167,87.4,167,87.4,87.9,3,1.5,20,10.4,9,4.7,52,27.19,106,55.39,1,0.5,24,12.5,0,1,,,191,190,135,70.59,135,70.59,71.1,20,10.4,35,18.3,2,1,58,30.3,75,39.2,1,0.5,56,29.3,0,1,,,188,185,169,89.79,169,89.79,91.4,3,1.5,13,6.9,5,2.6,94,50,70,37.2,3,1.5,19,10.09,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.25,2.95
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",8,213,212,150,70.4,150,70.4,70.8,25,11.69,37,17.3,5,2.29,65,30.5,80,37.5,1,0.4,63,29.5,0,0,1,,213,212,100,46.89,100,46.89,47.2,52,24.39,60,28.1,0,0,65,30.5,35,16.39,1,0.4,113,53,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,213,212,152,71.29,152,71.29,71.7,12,5.59,48,22.5,9,4.2,98,46,45,21.1,1,0.4,61,28.6,0,0,1,"NA",2.88,2.38
"2012-13","Northwest Educational Service District 189","37","Whatcom","37504","Lynden School District",10,208,206,179,86,179,86,86.9,9,4.29,18,8.59,4,1.89,63,30.19,112,53.79,2,0.9,29,13.9,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,204,191,92.7,191,92.7,93.6,5,2.39,8,3.79,7,3.29,82,39.79,102,49.5,2,0.9,15,7.2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.27,
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",3,78,78,51,65.29,51,65.29,65.4,11,14.09,16,20.5,2,2.5,22,28.19,27,34.6,0,0,27,34.6,0,0,,,78,78,36,46.1,36,46.1,46.2,19,24.3,23,29.39,0,0,28,35.79,8,10.19,0,0,42,53.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.78,2.31
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",4,75,75,55,73.29,55,73.29,73.3,2,2.6,18,24,5,6.59,30,40,20,26.6,0,0,20,26.6,0,1,,,75,75,56,74.59,56,74.59,74.7,8,10.59,11,14.59,0,0,37,49.29,19,25.3,0,0,19,25.3,0,1,,,75,75,44,58.6,44,58.6,58.7,5,6.59,26,34.6,0,0,34,45.29,10,13.3,0,0,31,41.29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.77,2.89
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",5,106,106,72,67.9,72,67.9,67.9,4,3.7,30,28.3,4,3.7,36,33.89,32,30.1,0,0,34,32,0,0,2,,106,105,74,69.79,74,69.79,70.5,11,10.3,20,18.8,1,0.9,50,47.1,23,21.6,1,0.9,32,30.1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,106,105,72,67.9,72,67.9,68.6,9,8.4,24,22.6,1,0.9,41,38.6,30,28.3,1,0.9,34,32,0,0,2,"NA",2.82,2.76
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",6,115,114,78,67.79,78,67.79,68.4,8,6.9,28,24.3,6,5.2,38,33,34,29.5,1,0.8,37,32.1,0,1,2,,115,114,73,63.39,73,63.39,64,27,23.39,14,12.09,2,1.7,37,32.1,34,29.5,1,0.8,42,36.5,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.73,2.62
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",7,106,105,69,65,69,65,65.7,6,5.59,30,28.3,3,2.79,24,22.6,42,39.6,1,0.9,37,34.89,0,1,2,,106,105,70,66,70,66,66.7,13,12.19,22,20.69,1,0.9,28,26.39,41,38.6,1,0.9,36,33.89,0,1,2,,106,105,88,83,88,83,83.8,8,7.5,9,8.4,4,3.7,61,57.5,23,21.6,1,0.9,18,16.89,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.88,2.87
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",8,106,102,72,67.9,72,67.9,70.6,9,8.4,21,19.8,1,0.9,24,22.6,47,44.29,4,3.7,34,32,0,1,3,,106,103,71,66.9,71,66.9,68.9,21,19.8,11,10.3,0,0,37,34.89,34,32,3,2.79,35,33,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,105,102,79,75.2,79,75.2,77.5,4,3.79,19,18,3,2.79,37,35.2,39,37.1,3,2.79,26,24.69,1,1,3,"NA",2.93,2.73
"2012-13","Northwest Educational Service District 189","37","Whatcom","37505","Meridian School District",10,108,106,97,89.8,97,89.79,91.5,6,5.5,3,2.7,3,2.7,33,30.5,61,56.39,2,1.8,11,10.09,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,104,94,88.6,94,88.59,90.4,6,5.59,4,3.7,3,2.79,64,60.29,27,25.39,2,1.8,12,11.3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.28,
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",3,104,104,87,83.59,87,83.59,83.7,12,11.5,5,4.79,2,1.89,30,28.8,55,52.79,0,0,17,16.3,0,2,3,,103,103,80,77.59,80,77.59,77.7,11,10.59,12,11.59,2,1.89,46,44.6,32,31,0,0,23,22.3,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.19,2.92
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",4,117,117,95,81.09,95,81.09,81.2,5,4.2,17,14.5,11,9.4,49,41.79,35,29.89,0,0,22,18.8,0,3,,,118,118,66,55.89,66,55.89,55.9,28,23.69,24,20.3,1,0.8,32,27.1,33,27.89,0,0,52,44,0,2,,,118,118,95,80.5,95,80.5,80.5,10,8.4,13,11,7,5.9,48,40.6,40,33.79,0,0,23,19.39,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.78,2.57
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",5,118,117,103,87.2,103,87.2,88,3,2.5,11,9.3,8,6.7,35,29.6,60,50.79,1,0.8,15,12.69,0,0,2,,118,117,84,71.09,84,71.09,71.8,15,12.69,18,15.19,5,4.2,49,41.5,30,25.39,1,0.8,34,28.8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,118,117,108,91.5,108,91.5,92.3,2,1.6,7,5.9,7,5.9,42,35.5,59,50,1,0.8,10,8.4,0,0,2,"NA",3.13,2.69
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",6,106,106,82,77.29,82,77.29,77.4,5,4.7,19,17.89,2,1.8,54,50.89,26,24.5,0,0,24,22.6,0,1,1,,106,106,68,64.09,68,64.09,64.2,14,13.19,24,22.6,1,0.9,41,38.6,26,24.5,0,0,38,35.79,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.91,2.72
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",7,126,125,108,85.7,108,85.7,86.4,5,3.89,12,9.5,12,9.5,23,18.19,73,57.89,1,0.7,18,14.19,0,0,1,,125,124,89,71.2,89,71.2,71.8,17,13.59,18,14.3,2,1.6,37,29.5,50,40,1,0.8,36,28.69,0,1,1,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.09,2.91
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",8,110,107,76,69,76,69,71,17,15.4,14,12.69,2,1.8,31,28.1,43,39,3,2.7,34,30.89,0,0,1,,110,107,55,50,55,50,51.4,30,27.19,22,20,2,1.8,34,30.89,19,17.19,3,2.7,55,50,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,111,107,67,60.29,67,60.29,62.6,11,9.9,29,26.1,9,8.09,33,29.69,25,22.5,4,3.6,44,39.6,0,0,,"NA",2.81,2.29
"2012-13","Northwest Educational Service District 189","37","Whatcom","37506","Nooksack Valley School District",10,113,113,96,84.2,95,84,84.1,5,4.4,13,11.5,3,2.6,29,25.6,63,55.7,0,0,18,15.9,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,110,108,99,89.1,98,89,90.7,1,0.9,9,8.09,3,2.7,39,35.39,56,50.89,2,1.8,12,10.9,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.27,
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",3,143,137,85,59.39,85,59.39,62,31,21.6,21,14.59,0,0,42,29.3,43,30,6,4.09,58,40.5,0,1,2,,143,137,74,51.7,74,51.7,54,34,23.69,29,20.19,2,1.3,54,37.7,18,12.5,6,4.09,69,48.2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.59,2.27
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",4,135,129,86,63.7,86,63.7,66.7,11,8.09,32,23.69,12,8.8,58,42.89,16,11.8,6,4.4,49,36.2,0,2,2,,135,129,68,50.29,68,50.29,52.7,43,31.8,18,13.3,1,0.7,48,35.5,19,14,6,4.4,67,49.6,0,2,2,,135,126,63,46.6,63,46.6,50,31,22.89,32,23.69,5,3.7,42,31.1,16,11.8,9,6.59,72,53.29,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.31,2.21
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",5,117,116,85,72.59,85,72.59,73.3,6,5.09,25,21.3,4,3.39,48,41,33,28.19,1,0.8,32,27.3,0,0,1,,117,116,61,52.1,61,52.1,52.6,24,20.5,31,26.39,1,0.8,40,34.1,20,17,1,0.8,56,47.79,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,116,114,69,59.39,69,59.39,60.5,18,15.5,27,23.19,4,3.39,41,35.29,24,20.6,2,1.7,47,40.5,0,1,1,"NA",2.83,2.44
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",6,149,144,111,74.4,111,74.4,77.1,5,3.29,28,18.69,4,2.6,65,43.6,42,28.1,5,3.29,38,25.5,0,1,3,,149,145,90,60.39,90,60.39,62.1,20,13.4,35,23.39,1,0.6,59,39.5,30,20.1,4,2.6,59,39.5,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.84,2.59
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",7,132,124,77,58.29,77,58.29,62.1,6,4.5,41,31,2,1.5,36,27.19,39,29.5,8,6,55,41.6,0,1,,,132,126,80,60.6,80,60.6,63.5,24,18.1,22,16.6,0,0,42,31.8,38,28.69,6,4.5,52,39.29,0,1,,,132,124,75,56.79,75,56.79,60.5,16,12.09,33,25,0,0,58,43.89,17,12.8,8,6,57,43.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.66,2.61
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",8,156,151,98,62.79,98,62.79,64.9,16,10.19,37,23.69,0,0,42,26.89,56,35.79,5,3.2,58,37.1,0,0,1,,155,151,74,47.7,74,47.7,49,42,27,35,22.5,0,0,42,27,32,20.6,4,2.5,81,52.2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,156,150,103,66,103,66,68.7,10,6.4,37,23.69,6,3.79,61,39.1,36,23,6,3.79,53,33.89,0,0,1,"NA",2.81,2.35
"2012-13","Northwest Educational Service District 189","37","Whatcom","37507","Mount Baker School District",10,137,131,120,87.5,120,87.5,91.6,6,4.29,5,3.6,1,0.7,36,26.19,83,60.5,6,4.29,17,12.4,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,133,126,113,84.9,113,84.9,89.7,5,3.7,8,6,7,5.2,31,23.3,75,56.29,7,5.2,20,15,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.32,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",3,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",4,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",5,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",6,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",7,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",8,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38126","LaCrosse School District",10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38264","Lamont School District",5,12,12,6,50,6,50,50,0,0,6,50,0,0,5,41.6,1,8.3,0,0,6,50,0,0,,,12,12,4,33.29,4,33.29,33.3,2,16.6,6,50,0,0,3,25,1,8.3,0,0,8,66.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,4,33.29,4,33.29,33.3,2,16.6,6,50,0,0,3,25,1,8.3,0,0,8,66.59,0,0,,"NA",2.58,2.25
"2012-13","Educational Service District 101","38","Whitman","38264","Lamont School District",6,8,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38264","Lamont School District",7,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38264","Lamont School District",8,6,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,"NA",,
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",3,20,20,5,25,5,25,25,9,45,6,30,0,0,5,25,0,0,0,0,15,75,0,0,,,20,20,3,15,3,15,15,9,45,8,40,0,0,1,5,2,10,0,0,17,85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",1.8,1.8
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",4,17,17,14,82.29,14,82.29,82.4,1,5.79,2,11.69,2,11.69,8,47,4,23.5,0,0,3,17.6,0,0,,,17,17,13,76.4,13,76.4,76.5,2,11.69,2,11.69,2,11.69,6,35.2,5,29.39,0,0,4,23.5,0,0,,,17,17,14,82.29,14,82.29,82.4,3,17.6,0,0,0,0,9,52.89,5,29.39,0,0,3,17.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.64,2.58
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",5,12,12,4,33.29,4,33.29,33.3,4,33.29,4,33.29,0,0,2,16.6,2,16.6,0,0,8,66.59,0,0,,,11,11,1,9,1,9,9.1,8,72.7,2,18.1,0,0,1,9,0,0,0,0,10,90.9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,4,36.29,4,36.29,36.4,2,18.1,5,45.39,3,27.19,0,0,1,9,0,0,7,63.6,0,1,,"NA",2.16,1.36
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",6,13,13,11,84.59,11,84.59,84.6,2,15.3,0,0,0,0,6,46.1,5,38.39,0,0,2,15.3,0,0,,,13,13,8,61.5,8,61.5,61.5,3,23,2,15.3,0,0,1,7.59,7,53.79,0,0,5,38.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.07,2.92
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",7,11,11,8,72.7,8,72.7,72.7,0,0,3,27.19,0,0,5,45.39,3,27.19,0,0,3,27.19,0,0,,,11,11,6,54.5,6,54.5,54.5,2,18.1,3,27.19,0,0,5,45.39,1,9,0,0,5,45.39,0,0,,,11,11,9,81.79,9,81.79,81.8,0,0,2,18.1,0,0,4,36.29,5,45.39,0,0,2,18.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.99,2.45
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",8,25,25,15,60,15,60,60,4,16,6,24,0,0,8,32,7,28,0,0,10,40,0,0,,,25,25,7,28,7,28,28,11,44,7,28,0,0,6,24,1,4,0,0,18,72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,16,69.5,16,69.5,69.6,3,13,4,17.3,1,4.29,12,52.1,3,13,0,0,7,30.39,2,0,,"NA",2.72,1.88
"2012-13","Educational Service District 101","38","Whitman","38265","Tekoa School District",10,21,21,16,76.1,16,76.09,76.2,4,19,1,4.7,0,0,8,38,8,38,0,0,5,23.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,16,80,16,80,80,1,5,3,15,2,10,3,15,11,55,0,0,4,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",2.94,
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",3,191,189,155,81.09,155,81.09,82,13,6.79,21,10.9,1,0.5,36,18.8,118,61.7,2,1,36,18.8,0,1,1,,191,190,150,78.5,150,78.5,78.9,16,8.3,24,12.5,1,0.5,66,34.5,83,43.39,1,0.5,41,21.39,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.32,3.1
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",4,206,204,171,83,171,83,83.8,7,3.29,26,12.59,3,1.39,81,39.29,87,42.2,2,0.9,35,16.89,0,7,1,,207,205,149,71.9,149,71.9,72.7,31,14.9,25,12,0,0,56,27,93,44.89,2,0.9,58,28,0,6,1,,204,201,166,81.29,166,81.29,82.6,10,4.9,25,12.19,0,0,73,35.7,93,45.5,3,1.39,38,18.6,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.15,2.99
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",5,200,200,167,83.5,167,83.5,83.5,9,4.5,24,12,1,0.5,45,22.5,121,60.5,0,0,33,16.5,1,2,,,202,202,141,69.79,141,69.79,69.8,29,14.3,32,15.8,0,0,58,28.69,83,41,0,0,61,30.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,201,157,78.09,157,78.09,78.1,13,6.4,31,15.4,0,0,56,27.8,101,50.2,0,0,44,21.8,0,2,,"NA",3.38,2.96
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",6,193,193,159,82.29,159,82.29,82.4,10,5.09,24,12.4,1,0.5,68,35.2,90,46.6,0,0,34,17.6,0,1,,,194,194,128,65.9,128,65.9,66,30,15.4,36,18.5,1,0.5,55,28.3,72,37.1,0,0,66,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.22,2.86
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",7,195,194,161,82.5,161,82.5,83,7,3.5,26,13.3,1,0.5,36,18.39,124,63.5,1,0.5,34,17.39,0,1,1,,195,194,146,74.79,146,74.79,75.3,23,11.69,25,12.8,0,0,49,25.1,97,49.7,1,0.5,49,25.1,0,1,1,,195,194,162,83,162,83,83.5,10,5.09,22,11.19,1,0.5,74,37.89,87,44.6,1,0.5,33,16.89,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.39,3.11
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",8,175,175,133,76,133,76,76,11,6.2,31,17.69,0,0,47,26.8,86,49.1,0,0,42,24,0,0,1,,175,175,104,59.39,104,59.39,59.4,30,17.1,41,23.39,0,0,50,28.5,54,30.8,0,0,71,40.5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,175,175,136,77.7,136,77.7,77.7,8,4.5,31,17.69,1,0.5,68,38.79,67,38.2,0,0,39,22.19,0,0,1,"NA",3.18,2.73
"2012-13","Educational Service District 101","38","Whitman","38267","Pullman School District",10,171,168,156,91.2,156,91.2,92.9,6,3.5,6,3.5,3,1.7,24,14,129,75.4,3,1.7,15,8.69,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,169,161,94.1,161,94.09,95.3,3,1.7,5,2.89,7,4,30,17.5,124,72.5,2,1.1,10,5.79,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA",3.54,
